###########################################################################################################################################################

learning rate vit: 2e-05, learning rate mlp: 2e-05, mlp_hidden_sizes: [512, 256], jump_frames: 6, use_reconstruction_layer: True
batch_size: 1, train_seqeunces: [0, 2], val_sequences: [1, 3, 4], RealEstate: True, batchnorm & dropout: False, 
average embeddings: True, model: openai/clip-vit-base-patch32, augmentation: False, 
predict pose: False, SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.1, ALG_COEFF: 0, unforzen layers: 0, group conv: False
Dataset: 

algebraic_truth: 0.024610555119451448     RE1_truth: 0.08155529509556976       SED_truth: 0.3351620913602182
val_algebraic_truth: 0.014488977800335801   val_RE1_truth: 0.13056560315583882    val_SED_truth: 0.5419180458470395

Epoch 1/70: Training Loss: 9.127864081428966   Val Loss: 4.542342722039474
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
rank of estimated F not 2: tensor([0], device='cuda:0')
smallest_sv: nan
