###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


###########################################################################################################################################################

                         learning rate: 6e-05,  mlp_hidden_sizes: [1024, 512], batch_size: 32, norm: True, alpha: 10, avg embeddings: False, 
                        crop: 224 resize: 256, use conv: False pretrained: None, seed: 42, angle range: 90, shift range: 110, 
                        train length: 2048, val length: 320, test length: 320, get old path: False, embeddings to use: ['rotated_embeddings', 'original_embeddings', 'mul_embedding'],
                        use_cls: True


Epoch 1/200: Training Loss: 3.675524950027466		 Val Loss: 3.7222415924072267
	      Training MAE Angle: 0.3785318434238434		 Val MAE Angle: 0.37171001434326173
              Training MSE Angle: 0.2246420532464981		 Val MSE Angle: 0.2290409564971924
	      Training MAE Shift: 0.09014052152633667		 Val MAE Shift: 0.11285629272460937
              Training Euclidean Shift: 0.1414458155632019	 Val Euclidean Shift: 0.1757470488548279


Epoch 59/200: Training Loss: 0.33294016122817993		 Val Loss: 0.27479822635650636
	      Training MAE Angle: 0.3655730187892914		 Val MAE Angle: 0.3490291118621826
              Training MSE Angle: 0.20855632424354553		 Val MSE Angle: 0.21122429370880128
	      Training MAE Shift: 0.08167635649442673		 Val MAE Shift: 0.05795587301254272
              Training Euclidean Shift: 0.12843656539916992	 Val Euclidean Shift: 0.09094746708869934


Epoch 60/200: Training Loss: 0.2536675035953522		 Val Loss: 0.26295511722564696
	      Training MAE Angle: 0.3552369773387909		 Val MAE Angle: 0.34651243686676025
              Training MSE Angle: 0.204383984208107		 Val MSE Angle: 0.20877842903137206
	      Training MAE Shift: 0.052674878388643265		 Val MAE Shift: 0.05500746965408325
              Training Euclidean Shift: 0.08246943354606628	 Val Euclidean Shift: 0.08719654083251953


Epoch 61/200: Training Loss: 0.2582760751247406		 Val Loss: 0.24144132137298585
	      Training MAE Angle: 0.356157124042511		 Val MAE Angle: 0.3262162685394287
              Training MSE Angle: 0.20177333056926727		 Val MSE Angle: 0.184214186668396
	      Training MAE Shift: 0.05582441762089729		 Val MAE Shift: 0.05598989725112915
              Training Euclidean Shift: 0.08757514506578445	 Val Euclidean Shift: 0.08899863362312317


Epoch 62/200: Training Loss: 0.22709625959396362		 Val Loss: 0.2199251174926758
	      Training MAE Angle: 0.33720147609710693		 Val MAE Angle: 0.3316588163375854
              Training MSE Angle: 0.18950751423835754		 Val MSE Angle: 0.17968870401382447
	      Training MAE Shift: 0.046262361109256744		 Val MAE Shift: 0.046056753396987914
              Training Euclidean Shift: 0.07248152792453766	 Val Euclidean Shift: 0.0724591851234436


Epoch 63/200: Training Loss: 0.2402743101119995		 Val Loss: 0.21042211055755616
	      Training MAE Angle: 0.34358999133110046		 Val MAE Angle: 0.31046645641326903
              Training MSE Angle: 0.19680288434028625		 Val MSE Angle: 0.16786302328109742
	      Training MAE Shift: 0.04884254187345505		 Val MAE Shift: 0.04963356852531433
              Training Euclidean Shift: 0.07655733823776245	 Val Euclidean Shift: 0.07767207026481629


Epoch 64/200: Training Loss: 0.23619312047958374		 Val Loss: 0.27415714263916013
	      Training MAE Angle: 0.33615219593048096		 Val MAE Angle: 0.3162973642349243
              Training MSE Angle: 0.18399223685264587		 Val MSE Angle: 0.17457468509674073
	      Training MAE Shift: 0.05013180524110794		 Val MAE Shift: 0.07599692344665528
              Training Euclidean Shift: 0.07897644490003586	 Val Euclidean Shift: 0.11901460886001587


Epoch 65/200: Training Loss: 0.24737156927585602		 Val Loss: 0.187508225440979
	      Training MAE Angle: 0.3441272974014282		 Val MAE Angle: 0.2882764577865601
              Training MSE Angle: 0.1968669444322586		 Val MSE Angle: 0.1462058901786804
	      Training MAE Shift: 0.05284316837787628		 Val MAE Shift: 0.04785733819007874
              Training Euclidean Shift: 0.08313818275928497	 Val Euclidean Shift: 0.07504379153251647


Epoch 66/200: Training Loss: 0.23494085669517517		 Val Loss: 0.1999353885650635
	      Training MAE Angle: 0.3448012173175812		 Val MAE Angle: 0.30942354202270506
              Training MSE Angle: 0.19669800996780396		 Val MSE Angle: 0.1637906551361084
	      Training MAE Shift: 0.04545363411307335		 Val MAE Shift: 0.04595905542373657
              Training Euclidean Shift: 0.07126665860414505	 Val Euclidean Shift: 0.07202804684638978


Epoch 67/200: Training Loss: 0.22214064002037048		 Val Loss: 0.20723180770874022
	      Training MAE Angle: 0.3312149941921234		 Val MAE Angle: 0.3035863399505615
              Training MSE Angle: 0.18717515468597412		 Val MSE Angle: 0.16848325729370117
	      Training MAE Shift: 0.04493565484881401		 Val MAE Shift: 0.04744980931282043
              Training Euclidean Shift: 0.07053893804550171	 Val Euclidean Shift: 0.07368242740631104


Epoch 68/200: Training Loss: 0.22484424710273743		 Val Loss: 0.20823805332183837
	      Training MAE Angle: 0.3320348560810089		 Val MAE Angle: 0.30185518264770506
              Training MSE Angle: 0.19092610478401184		 Val MSE Angle: 0.1664870023727417
	      Training MAE Shift: 0.04254109039902687		 Val MAE Shift: 0.0443693608045578
              Training Euclidean Shift: 0.06677551567554474	 Val Euclidean Shift: 0.0707839548587799


Epoch 69/200: Training Loss: 0.23225553333759308		 Val Loss: 0.21387953758239747
	      Training MAE Angle: 0.3383443057537079		 Val MAE Angle: 0.2979894161224365
              Training MSE Angle: 0.198093980550766		 Val MSE Angle: 0.16207166910171508
	      Training MAE Shift: 0.042974162846803665		 Val MAE Shift: 0.04614193439483642
              Training Euclidean Shift: 0.06749839335680008	 Val Euclidean Shift: 0.07261009216308593


Epoch 70/200: Training Loss: 0.23087982833385468		 Val Loss: 0.2072324275970459
	      Training MAE Angle: 0.33806687593460083		 Val MAE Angle: 0.2894298076629639
              Training MSE Angle: 0.19428345561027527		 Val MSE Angle: 0.15545891523361205
	      Training MAE Shift: 0.04543830454349518		 Val MAE Shift: 0.05445818901062012
              Training Euclidean Shift: 0.07135865837335587	 Val Euclidean Shift: 0.08644482493400574


Epoch 71/200: Training Loss: 0.21648910641670227		 Val Loss: 0.1834685206413269
	      Training MAE Angle: 0.321350634098053		 Val MAE Angle: 0.27787418365478517
              Training MSE Angle: 0.1794377863407135		 Val MSE Angle: 0.14942094087600707
	      Training MAE Shift: 0.04608330503106117		 Val MAE Shift: 0.04223507642745972
              Training Euclidean Shift: 0.07214614748954773	 Val Euclidean Shift: 0.06667132377624511


Epoch 72/200: Training Loss: 0.2075250744819641		 Val Loss: 0.20149359703063965
	      Training MAE Angle: 0.31904536485671997		 Val MAE Angle: 0.30269124507904055
              Training MSE Angle: 0.1773751676082611		 Val MSE Angle: 0.1666701316833496
	      Training MAE Shift: 0.04125550389289856		 Val MAE Shift: 0.04435893297195435
              Training Euclidean Shift: 0.06485024839639664	 Val Euclidean Shift: 0.06983737945556641


Epoch 73/200: Training Loss: 0.1987946629524231		 Val Loss: 0.1952307939529419
	      Training MAE Angle: 0.30044451355934143		 Val MAE Angle: 0.27805342674255373
              Training MSE Angle: 0.1620333343744278		 Val MSE Angle: 0.15172649621963502
	      Training MAE Shift: 0.04400687664747238		 Val MAE Shift: 0.04988190233707428
              Training Euclidean Shift: 0.06892874836921692	 Val Euclidean Shift: 0.07931148409843444


Epoch 74/200: Training Loss: 0.21714091300964355		 Val Loss: 0.19876896142959594
	      Training MAE Angle: 0.30495721101760864		 Val MAE Angle: 0.2856237173080444
              Training MSE Angle: 0.1659241020679474		 Val MSE Angle: 0.15685324668884276
	      Training MAE Shift: 0.05263793095946312		 Val MAE Shift: 0.04823666512966156
              Training Euclidean Shift: 0.08329008519649506	 Val Euclidean Shift: 0.07612730264663696


Epoch 75/200: Training Loss: 0.21826794743537903		 Val Loss: 0.2106175899505615
	      Training MAE Angle: 0.32130423188209534		 Val MAE Angle: 0.28100578784942626
              Training MSE Angle: 0.17983266711235046		 Val MSE Angle: 0.1544341564178467
	      Training MAE Shift: 0.04687768593430519		 Val MAE Shift: 0.056728911399841306
              Training Euclidean Shift: 0.07356344163417816	 Val Euclidean Shift: 0.0899125576019287


Epoch 76/200: Training Loss: 0.20908710360527039		 Val Loss: 0.1899773359298706
	      Training MAE Angle: 0.3104632496833801		 Val MAE Angle: 0.28632421493530275
              Training MSE Angle: 0.17266704142093658		 Val MSE Angle: 0.15679770708084106
	      Training MAE Shift: 0.0448317751288414		 Val MAE Shift: 0.04444814324378967
              Training Euclidean Shift: 0.07040581852197647	 Val Euclidean Shift: 0.07040406465530395


Epoch 77/200: Training Loss: 0.20494689047336578		 Val Loss: 0.2152733325958252
	      Training MAE Angle: 0.30817490816116333		 Val MAE Angle: 0.3130284309387207
              Training MSE Angle: 0.1723397821187973		 Val MSE Angle: 0.1706385850906372
	      Training MAE Shift: 0.04263157770037651		 Val MAE Shift: 0.050524932146072385
              Training Euclidean Shift: 0.0669659972190857	 Val Euclidean Shift: 0.0784990668296814


Epoch 78/200: Training Loss: 0.20483651757240295		 Val Loss: 0.22569563388824462
	      Training MAE Angle: 0.31468769907951355		 Val MAE Angle: 0.2872154235839844
              Training MSE Angle: 0.17265711724758148		 Val MSE Angle: 0.16717243194580078
	      Training MAE Shift: 0.04249802976846695		 Val MAE Shift: 0.05507274866104126
              Training Euclidean Shift: 0.06658011674880981	 Val Euclidean Shift: 0.08641396164894104


Epoch 79/200: Training Loss: 0.1999010592699051		 Val Loss: 0.20452029705047609
	      Training MAE Angle: 0.29968222975730896		 Val MAE Angle: 0.2782819986343384
              Training MSE Angle: 0.16632701456546783		 Val MSE Angle: 0.1623385429382324
	      Training MAE Shift: 0.043821368366479874		 Val MAE Shift: 0.04637887477874756
              Training Euclidean Shift: 0.06881122291088104	 Val Euclidean Shift: 0.07307778000831604


Epoch 80/200: Training Loss: 0.20346131920814514		 Val Loss: 0.18965145349502563
	      Training MAE Angle: 0.3024836480617523		 Val MAE Angle: 0.2606972694396973
              Training MSE Angle: 0.16848795115947723		 Val MSE Angle: 0.15220457315444946
	      Training MAE Shift: 0.04535194858908653		 Val MAE Shift: 0.0470608800649643
              Training Euclidean Shift: 0.07102297991514206	 Val Euclidean Shift: 0.07359101772308349


Epoch 81/200: Training Loss: 0.1912284642457962		 Val Loss: 0.19224995374679565
	      Training MAE Angle: 0.2889426350593567		 Val MAE Angle: 0.2713935375213623
              Training MSE Angle: 0.16238678991794586		 Val MSE Angle: 0.16292663812637329
	      Training MAE Shift: 0.04026104882359505		 Val MAE Shift: 0.04008585512638092
              Training Euclidean Shift: 0.06336271017789841	 Val Euclidean Shift: 0.06349941492080688


Epoch 82/200: Training Loss: 0.22736352682113647		 Val Loss: 0.17740259170532227
	      Training MAE Angle: 0.3243703246116638		 Val MAE Angle: 0.2629390239715576
              Training MSE Angle: 0.18798324465751648		 Val MSE Angle: 0.14107247591018676
	      Training MAE Shift: 0.04663761332631111		 Val MAE Shift: 0.045353204011917114
              Training Euclidean Shift: 0.07329858094453812	 Val Euclidean Shift: 0.07087957262992858


Epoch 83/200: Training Loss: 0.20190507173538208		 Val Loss: 0.16957467794418335
	      Training MAE Angle: 0.3048362135887146		 Val MAE Angle: 0.2609099864959717
              Training MSE Angle: 0.1696568727493286		 Val MSE Angle: 0.1379902720451355
	      Training MAE Shift: 0.04304731264710426		 Val MAE Shift: 0.0393846869468689
              Training Euclidean Shift: 0.06759744882583618	 Val Euclidean Shift: 0.06284319758415222


Epoch 84/200: Training Loss: 0.19231607019901276		 Val Loss: 0.2006748676300049
	      Training MAE Angle: 0.29270896315574646		 Val MAE Angle: 0.28754947185516355
              Training MSE Angle: 0.16032952070236206		 Val MSE Angle: 0.16630054712295533
	      Training MAE Shift: 0.043030086904764175		 Val MAE Shift: 0.044555604457855225
              Training Euclidean Shift: 0.06725135445594788	 Val Euclidean Shift: 0.07030436396598816


Epoch 85/200: Training Loss: 0.18970516324043274		 Val Loss: 0.19058213233947754
	      Training MAE Angle: 0.28758305311203003		 Val MAE Angle: 0.2723125457763672
              Training MSE Angle: 0.15512435138225555		 Val MSE Angle: 0.14606634378433228
	      Training MAE Shift: 0.042511530220508575		 Val MAE Shift: 0.046168407797813414
              Training Euclidean Shift: 0.06657663732767105	 Val Euclidean Shift: 0.0725010097026825


Epoch 86/200: Training Loss: 0.20050108432769775		 Val Loss: 0.18639461994171141
	      Training MAE Angle: 0.29400691390037537		 Val MAE Angle: 0.28534023761749266
              Training MSE Angle: 0.16205160319805145		 Val MSE Angle: 0.15243517160415648
	      Training MAE Shift: 0.04535701870918274		 Val MAE Shift: 0.04329723119735718
              Training Euclidean Shift: 0.07127520442008972	 Val Euclidean Shift: 0.06832192540168762


Epoch 87/200: Training Loss: 0.19317156076431274		 Val Loss: 0.22392897605895995
	      Training MAE Angle: 0.28663942217826843		 Val MAE Angle: 0.30291554927825926
              Training MSE Angle: 0.15681737661361694		 Val MSE Angle: 0.1890199899673462
	      Training MAE Shift: 0.04482513666152954		 Val MAE Shift: 0.04481534361839294
              Training Euclidean Shift: 0.07034315168857574	 Val Euclidean Shift: 0.07037772536277771


Epoch 88/200: Training Loss: 0.19348476827144623		 Val Loss: 0.2272620677947998
	      Training MAE Angle: 0.2907140254974365		 Val MAE Angle: 0.3127367258071899
              Training MSE Angle: 0.15807129442691803		 Val MSE Angle: 0.19153060913085937
	      Training MAE Shift: 0.04448886215686798		 Val MAE Shift: 0.045403489470481874
              Training Euclidean Shift: 0.06979724764823914	 Val Euclidean Shift: 0.07148039937019349


Epoch 89/200: Training Loss: 0.20005805790424347		 Val Loss: 0.17435779571533203
	      Training MAE Angle: 0.28298673033714294		 Val MAE Angle: 0.2638235092163086
              Training MSE Angle: 0.15559151768684387		 Val MSE Angle: 0.1307140111923218
	      Training MAE Shift: 0.04965069144964218		 Val MAE Shift: 0.05290606021881104
              Training Euclidean Shift: 0.0779719203710556	 Val Euclidean Shift: 0.0825383186340332


Epoch 90/200: Training Loss: 0.18972232937812805		 Val Loss: 0.21256742477416993
	      Training MAE Angle: 0.2775160074234009		 Val MAE Angle: 0.2697590827941895
              Training MSE Angle: 0.15289930999279022		 Val MSE Angle: 0.15754231214523315
	      Training MAE Shift: 0.04577556997537613		 Val MAE Shift: 0.05046526193618774
              Training Euclidean Shift: 0.07210017740726471	 Val Euclidean Shift: 0.07928622961044311


Epoch 91/200: Training Loss: 0.19681157171726227		 Val Loss: 0.1966800332069397
	      Training MAE Angle: 0.29021358489990234		 Val MAE Angle: 0.27222347259521484
              Training MSE Angle: 0.16129083931446075		 Val MSE Angle: 0.1546136260032654
	      Training MAE Shift: 0.044490519911050797		 Val MAE Shift: 0.04712286591529846
              Training Euclidean Shift: 0.06986910104751587	 Val Euclidean Shift: 0.07415633797645568


Epoch 92/200: Training Loss: 0.20249761641025543		 Val Loss: 0.2058316946029663
	      Training MAE Angle: 0.29442477226257324		 Val MAE Angle: 0.27372312545776367
              Training MSE Angle: 0.16640131175518036		 Val MSE Angle: 0.1680203914642334
	      Training MAE Shift: 0.044702619314193726		 Val MAE Shift: 0.04527627229690552
              Training Euclidean Shift: 0.07031339406967163	 Val Euclidean Shift: 0.07114145755767823


Epoch 93/200: Training Loss: 0.18585187196731567		 Val Loss: 0.18330466747283936
	      Training MAE Angle: 0.28409048914909363		 Val MAE Angle: 0.24414775371551514
              Training MSE Angle: 0.1586238145828247		 Val MSE Angle: 0.1419402241706848
	      Training MAE Shift: 0.03923194855451584		 Val MAE Shift: 0.044431519508361814
              Training Euclidean Shift: 0.0616789385676384	 Val Euclidean Shift: 0.07136290073394776


Epoch 94/200: Training Loss: 0.19197224080562592		 Val Loss: 0.15538448095321655
	      Training MAE Angle: 0.2845727205276489		 Val MAE Angle: 0.24700236320495605
              Training MSE Angle: 0.15988238155841827		 Val MSE Angle: 0.12320129871368408
	      Training MAE Shift: 0.042551446706056595		 Val MAE Shift: 0.0416714072227478
              Training Euclidean Shift: 0.06682594865560532	 Val Euclidean Shift: 0.06511751413345337


Epoch 95/200: Training Loss: 0.19233714044094086		 Val Loss: 0.19951812028884888
	      Training MAE Angle: 0.2753239572048187		 Val MAE Angle: 0.28259479999542236
              Training MSE Angle: 0.1546335220336914		 Val MSE Angle: 0.16396117210388184
	      Training MAE Shift: 0.04630938172340393		 Val MAE Shift: 0.04448304176330566
              Training Euclidean Shift: 0.0726291686296463	 Val Euclidean Shift: 0.07013665437698365


Epoch 96/200: Training Loss: 0.1733725517988205		 Val Loss: 0.18650074005126954
	      Training MAE Angle: 0.27194905281066895		 Val MAE Angle: 0.2641237497329712
              Training MSE Angle: 0.14375443756580353		 Val MSE Angle: 0.15635761022567748
	      Training MAE Shift: 0.0405389778316021		 Val MAE Shift: 0.04153966307640076
              Training Euclidean Shift: 0.06357574462890625	 Val Euclidean Shift: 0.06500084400177002


Epoch 97/200: Training Loss: 0.1827518790960312		 Val Loss: 0.1715303421020508
	      Training MAE Angle: 0.2730043828487396		 Val MAE Angle: 0.22941930294036866
              Training MSE Angle: 0.1485128551721573		 Val MSE Angle: 0.12869758605957032
	      Training MAE Shift: 0.04396168887615204		 Val MAE Shift: 0.05099493861198425
              Training Euclidean Shift: 0.06881291419267654	 Val Euclidean Shift: 0.07973151803016662


Epoch 98/200: Training Loss: 0.20825327932834625		 Val Loss: 0.21541891098022461
	      Training MAE Angle: 0.2700207233428955		 Val MAE Angle: 0.23785643577575682
              Training MSE Angle: 0.15002843737602234		 Val MSE Angle: 0.11665076017379761
	      Training MAE Shift: 0.05381571501493454		 Val MAE Shift: 0.07629599571228027
              Training Euclidean Shift: 0.08445724844932556	 Val Euclidean Shift: 0.12021328210830688


Epoch 99/200: Training Loss: 0.1949584186077118		 Val Loss: 0.1467536211013794
	      Training MAE Angle: 0.2699396014213562		 Val MAE Angle: 0.23069770336151124
              Training MSE Angle: 0.14566373825073242		 Val MSE Angle: 0.11412420272827148
	      Training MAE Shift: 0.05306505039334297		 Val MAE Shift: 0.04400230944156647
              Training Euclidean Shift: 0.08355140686035156	 Val Euclidean Shift: 0.06938271522521973


Epoch 100/200: Training Loss: 0.16382601857185364		 Val Loss: 0.17739484310150147
	      Training MAE Angle: 0.25034600496292114		 Val MAE Angle: 0.24014735221862793
              Training MSE Angle: 0.12997028231620789		 Val MSE Angle: 0.14250991344451905
	      Training MAE Shift: 0.04414495825767517		 Val MAE Shift: 0.0461485892534256
              Training Euclidean Shift: 0.06913832575082779	 Val Euclidean Shift: 0.07119607925415039


Epoch 101/200: Training Loss: 0.17821060121059418		 Val Loss: 0.15903557538986207
	      Training MAE Angle: 0.2650434672832489		 Val MAE Angle: 0.23730111122131348
              Training MSE Angle: 0.14150825142860413		 Val MSE Angle: 0.12428820133209229
	      Training MAE Shift: 0.04508737102150917		 Val MAE Shift: 0.044127529859542845
              Training Euclidean Shift: 0.07069089263677597	 Val Euclidean Shift: 0.06961566209793091


Epoch 102/200: Training Loss: 0.1659555435180664		 Val Loss: 0.19443891048431397
	      Training MAE Angle: 0.25669175386428833		 Val MAE Angle: 0.2563692808151245
              Training MSE Angle: 0.13377878069877625		 Val MSE Angle: 0.15693435668945313
	      Training MAE Shift: 0.04206519573926926		 Val MAE Shift: 0.04874545037746429
              Training Euclidean Shift: 0.06607820093631744	 Val Euclidean Shift: 0.07562167644500732


Epoch 103/200: Training Loss: 0.1681372970342636		 Val Loss: 0.1844719648361206
	      Training MAE Angle: 0.2589443325996399		 Val MAE Angle: 0.27513794898986815
              Training MSE Angle: 0.13894540071487427		 Val MSE Angle: 0.1517903685569763
	      Training MAE Shift: 0.040117956697940826		 Val MAE Shift: 0.044325324892997744
              Training Euclidean Shift: 0.06334330886602402	 Val Euclidean Shift: 0.06968766450881958


Epoch 104/200: Training Loss: 0.1945050209760666		 Val Loss: 0.16571638584136963
	      Training MAE Angle: 0.26638466119766235		 Val MAE Angle: 0.23461930751800536
              Training MSE Angle: 0.1448395848274231		 Val MSE Angle: 0.11843550205230713
	      Training MAE Shift: 0.052362971007823944		 Val MAE Shift: 0.05427910685539246
              Training Euclidean Shift: 0.08219350874423981	 Val Euclidean Shift: 0.08487752676010132


Epoch 105/200: Training Loss: 0.18057218194007874		 Val Loss: 0.1403393030166626
	      Training MAE Angle: 0.2636740803718567		 Val MAE Angle: 0.2332768440246582
              Training MSE Angle: 0.1449102759361267		 Val MSE Angle: 0.11274068355560303
	      Training MAE Shift: 0.04419850930571556		 Val MAE Shift: 0.0401211678981781
              Training Euclidean Shift: 0.06948909163475037	 Val Euclidean Shift: 0.06302320957183838


Epoch 106/200: Training Loss: 0.16409890353679657		 Val Loss: 0.13656505346298217
	      Training MAE Angle: 0.25395339727401733		 Val MAE Angle: 0.2347174882888794
              Training MSE Angle: 0.1334187090396881		 Val MSE Angle: 0.10592406988143921
	      Training MAE Shift: 0.04179828613996506		 Val MAE Shift: 0.04089451432228088
              Training Euclidean Shift: 0.06554830074310303	 Val Euclidean Shift: 0.06384344100952148


Epoch 107/200: Training Loss: 0.1681099832057953		 Val Loss: 0.19120572805404662
	      Training MAE Angle: 0.2533263564109802		 Val MAE Angle: 0.2632164001464844
              Training MSE Angle: 0.13863524794578552		 Val MSE Angle: 0.15099995136260985
	      Training MAE Shift: 0.0409109927713871		 Val MAE Shift: 0.046017971634864804
              Training Euclidean Shift: 0.06398646533489227	 Val Euclidean Shift: 0.0713538408279419


Epoch 108/200: Training Loss: 0.16674818098545074		 Val Loss: 0.16817337274551392
	      Training MAE Angle: 0.25719237327575684		 Val MAE Angle: 0.24509294033050538
              Training MSE Angle: 0.13412773609161377		 Val MSE Angle: 0.14423961639404298
	      Training MAE Shift: 0.041237302124500275		 Val MAE Shift: 0.038206827640533444
              Training Euclidean Shift: 0.06503739207983017	 Val Euclidean Shift: 0.060255080461502075


Epoch 109/200: Training Loss: 0.16713401675224304		 Val Loss: 0.17477575540542603
	      Training MAE Angle: 0.2517911195755005		 Val MAE Angle: 0.22703521251678466
              Training MSE Angle: 0.1370048224925995		 Val MSE Angle: 0.13409230709075928
	      Training MAE Shift: 0.04075748845934868		 Val MAE Shift: 0.046831142902374265
              Training Euclidean Shift: 0.0635017454624176	 Val Euclidean Shift: 0.07344091534614564


Epoch 110/200: Training Loss: 0.1886696219444275		 Val Loss: 0.14425700902938843
	      Training MAE Angle: 0.2735578417778015		 Val MAE Angle: 0.22261247634887696
              Training MSE Angle: 0.1528698354959488		 Val MSE Angle: 0.11184349060058593
	      Training MAE Shift: 0.04477395489811897		 Val MAE Shift: 0.042093914747238156
              Training Euclidean Shift: 0.07019667327404022	 Val Euclidean Shift: 0.06542882323265076


Epoch 111/200: Training Loss: 0.1703719049692154		 Val Loss: 0.12753938436508178
	      Training MAE Angle: 0.2571273446083069		 Val MAE Angle: 0.22789318561553956
              Training MSE Angle: 0.13983763754367828		 Val MSE Angle: 0.10179810523986817
	      Training MAE Shift: 0.04074574634432793		 Val MAE Shift: 0.03777300715446472
              Training Euclidean Shift: 0.06401100009679794	 Val Euclidean Shift: 0.05971807837486267


Epoch 112/200: Training Loss: 0.15226879715919495		 Val Loss: 0.1647931933403015
	      Training MAE Angle: 0.24403555691242218		 Val MAE Angle: 0.24627201557159423
              Training MSE Angle: 0.12282323837280273		 Val MSE Angle: 0.1421424150466919
	      Training MAE Shift: 0.040701210498809814		 Val MAE Shift: 0.03621649444103241
              Training Euclidean Shift: 0.06368929892778397	 Val Euclidean Shift: 0.0563525378704071


Epoch 113/200: Training Loss: 0.15572725236415863		 Val Loss: 0.14882962703704833
	      Training MAE Angle: 0.2447197288274765		 Val MAE Angle: 0.23399083614349364
              Training MSE Angle: 0.12880656123161316		 Val MSE Angle: 0.12220916748046876
	      Training MAE Shift: 0.03907524794340134		 Val MAE Shift: 0.038570457696914674
              Training Euclidean Shift: 0.06125311926007271	 Val Euclidean Shift: 0.06088060140609741


Epoch 114/200: Training Loss: 0.18318843841552734		 Val Loss: 0.153255832195282
	      Training MAE Angle: 0.26374876499176025		 Val MAE Angle: 0.2401432514190674
              Training MSE Angle: 0.14487406611442566		 Val MSE Angle: 0.11968380212783813
	      Training MAE Shift: 0.04486943408846855		 Val MAE Shift: 0.04240515530109405
              Training Euclidean Shift: 0.07021396607160568	 Val Euclidean Shift: 0.06720187067985535


Epoch 115/200: Training Loss: 0.16414876282215118		 Val Loss: 0.1532065749168396
	      Training MAE Angle: 0.24544493854045868		 Val MAE Angle: 0.22327916622161864
              Training MSE Angle: 0.12881682813167572		 Val MSE Angle: 0.12243021726608276
	      Training MAE Shift: 0.042282309383153915		 Val MAE Shift: 0.03962235450744629
              Training Euclidean Shift: 0.06672918051481247	 Val Euclidean Shift: 0.06293425559997559


Epoch 116/200: Training Loss: 0.15749044716358185		 Val Loss: 0.15473674535751342
	      Training MAE Angle: 0.23643635213375092		 Val MAE Angle: 0.2415536880493164
              Training MSE Angle: 0.12586842477321625		 Val MSE Angle: 0.12648143768310546
	      Training MAE Shift: 0.04269576445221901		 Val MAE Shift: 0.040879860520362854
              Training Euclidean Shift: 0.06691285222768784	 Val Euclidean Shift: 0.06458975076675415


Epoch 117/200: Training Loss: 0.16862428188323975		 Val Loss: 0.1561852812767029
	      Training MAE Angle: 0.25530093908309937		 Val MAE Angle: 0.2398545503616333
              Training MSE Angle: 0.1388384848833084		 Val MSE Angle: 0.1284007430076599
	      Training MAE Shift: 0.04085294529795647		 Val MAE Shift: 0.038920161128044126
              Training Euclidean Shift: 0.0642971321940422	 Val Euclidean Shift: 0.061483532190322876


Epoch 118/200: Training Loss: 0.16213510930538177		 Val Loss: 0.15951205492019654
	      Training MAE Angle: 0.23660849034786224		 Val MAE Angle: 0.20859293937683104
              Training MSE Angle: 0.12481129914522171		 Val MSE Angle: 0.10495723485946655
	      Training MAE Shift: 0.04316923767328262		 Val MAE Shift: 0.056158697605133055
              Training Euclidean Shift: 0.06792490184307098	 Val Euclidean Shift: 0.08812203407287597


Epoch 119/200: Training Loss: 0.17764590680599213		 Val Loss: 0.1546897292137146
	      Training MAE Angle: 0.25518599152565		 Val MAE Angle: 0.23269853591918946
              Training MSE Angle: 0.13890378177165985		 Val MSE Angle: 0.12229055166244507
	      Training MAE Shift: 0.047196727246046066		 Val MAE Shift: 0.04421457052230835
              Training Euclidean Shift: 0.07414509356021881	 Val Euclidean Shift: 0.06974226832389832

